"ucas","name","postcode","status","application","offer"
"11129","Richard Hale School, Hertford","SG13 8EN","Maintained","10","<3"
"11132","North Hertfordshire College","SG1 1LA","Maintained","<3","<3"
"11133","Hitchin Boys School","SG5 1JB","Maintained","6","<3"
"11134","Hitchin Girls School","SG4 9RS","Maintained","8","<3"
"11139","Fearnhill School","SG6 4BA","Maintained","<3","<3"
"11141","St Christopher School","SG6 3JZ","Independent","3","<3"
"11142","St Francis' College","SG6 3PJ","Independent","3","<3"
"11145","Rickmansworth School","WD3 3AQ","Maintained","6","<3"
"11146","Royal Masonic School for Girls","WD3 4HF","Independent","<3","<3"
"11147","St Joan of Arc Catholic School","WD3 1HG","Maintained","<3","<3"
"11150","Meridian School","SG8 7JH","Maintained","<3","<3"
"11152","Beaumont School, St Albans","AL4 0XB","Maintained","16","4"
"11153","The Ferrers School","NN10 8LF","Maintained","<3","<3"
"11156","Loreto College, St Albans","AL1 3RQ","Maintained","4","<3"
"11157","Sandringham School, St Albans","AL4 9NX","Maintained","8","<3"
"11158","Nicholas Breakspear Catholic School","AL4 0TT","Maintained","<3","<3"
"11160","St Albans Girls' School","AL3 6DB","Maintained","6","3"
"11161","Verulam School","AL1 4PR","Maintained","3","<3"
"11162","St Albans High School for Girls","AL1 3SJ","Independent","17","4"
"11163","St Albans School","AL3 4HB","Independent","25","<3"
"11164","St Columba's College, St Albans","AL3 4AW","Independent","3","<3"
"11165","Townsend C of E School","AL3 6DR","Maintained","<3","<3"
"11166","The Thomas Alleyne Academy","SG1 3BE","Maintained","<3","<3"
"11171","The Nobel School","SG2 0HS","Maintained","4","<3"
"11173","The John Henry Newman Catholic School","SG1 4AE","Maintained","6","<3"
"11177","Chauncy School","SG12 0DP","Maintained","<3","<3"
"11178","Birchwood High School","CM23 5BD","Maintained","<3","<3"
"11180","Presdales School","SG12 9NX","Maintained","10","<3"
"11181","St Edmunds College, Ware","SG11 1DS","Independent","8","<3"
"11188","Saint Michael's Catholic High School, Watford","WD25 0SS","Maintained","<3","<3"
"11190","Westfield Academy","WD18 6NS","Maintained","<3","<3"
"11193","Watford Grammar School for Boys","WD18 7JF","Maintained","24","4"
"11194","Watford Grammar School for Girls","WD18 0AE","Maintained","22","7"
"11195","The Grange Academy","WD23 3AA","Maintained","<3","<3"
"11199","Monks Walk School, Welwyn Garden","AL8 7NL","Maintained","10","<3"
"11201","Stanborough School, Welwyn Garden City","AL8 6YR","Maintained","5","<3"
"11203","Hinchingbrooke School","PE29 3BN","Maintained","3","<3"
"11204","Cambridge Regional College, Huntingdon Campus","PE29 1BL","Maintained","<3","<3"
"11205","Kimbolton School","PE28 0EA","Independent","11","<3"
"11206","The Thomas Deacon Academy","PE1 2UW","Maintained","5","<3"
"11208","The King's School (the Cathedral School), Peterborough","PE1 2UE","Maintained","28","9"
"11210","Oundle School","PE8 4GH","Independent","24","11"
"11212","Queen Katharine Academy","PE4 6HX","Maintained","4","<3"
"11213","Peterborough School","PE3 6AP","Independent","<3","<3"
"11214","Abbey College, Ramsey","PE26 1DG","Maintained","4","<3"
"11215","Longsands Sixth Form","PE19 1LQ","Maintained","<3","<3"
"11218","Ysgol Y Creuddyn","LL30 3LB","Maintained","<3","<3"
"11221","Ryde School","PO33 3BE","Independent","6","<3"
"11227","King William's College","IM9 1TP","Independent","5","<3"
"11228","St Ninian's High School, Isle of Man","IM2 5RA","Maintained","<3","<3"
"11230","Ramsey Grammar School","IM8 2RG","Maintained","<3","<3"
"11231","Victoria College, Jersey","JE1 4HT","Independent","7","<3"
"11232","Jersey College for Girls","JE2 7YB","Independent","4","<3"
"11233","Norton Knatchbull School, Ashford","TN24 0QJ","Maintained","3","<3"
"11234","Highworth Grammar School","TN24 8UD","Maintained","15","7"
"11235","Ashford School","TN24 8PB","Independent","<3","<3"
"11237","Langley Park School for Girls","BR3 3BE","Maintained","3","<3"
"11238","The Langley Park School for Boys","BR3 3BP","Maintained","14","<3"
"11241","Trinity School, Church of England School, Belvedere","DA17 6HT","Maintained","<3","<3"
"11242","Beths Grammar School","DA5 1NE","Maintained","13","<3"
"11244","Townley Grammar School","DA6 7AB","Maintained","9","<3"
"11247","Ballakermeen High School","IM1 4BE","Maintained","5","<3"
"11248","Lytchett Minster School","BH16 6JD","Maintained","<3","<3"
"11249","Dane Court Grammar School","CT10 2RT","Maintained","<3","<3"
"11254","London South East Colleges","BR2 8HE","Maintained","<3","<3"
"11255","Bromley High School","BR1 2TW","Independent","3","<3"
"11256","Bullers Wood School","BR7 5LJ","Maintained","<3","<3"
"11259","Hayes School","BR2 7DB","Maintained","8","<3"
"11263","Ravensbourne School, Bromley","BR2 9EH","Maintained","3","<3"
"11265","Ravens Wood School","BR2 8HP","Maintained","10","<3"
"11267","Barton Court Grammar School","CT1 1PH","Maintained","3","<3"
"11270","Kent College,Canterbury","CT2 9DT","Independent","3","<3"
"11271","Kings School, Canterbury","CT1 2ES","Independent","35","9"
"11272","Simon Langton School for Boys","CT4 7AS","Maintained","13","<3"
"11273","Simon Langton Girls' Grammar School","CT1 3EW","Maintained","7","4"
"11274","St Edmund's School, Canterbury","CT2 8HU","Independent","<3","<3"
"11275","Chatham Grammar School for Girls","ME5 7EH","Maintained","<3","<3"
"11276","Holcombe Grammar School","ME4 6JB","Maintained","4","<3"
"11277","Fort Pitt Grammar School","ME4 6TJ","Maintained","4","<3"
"11278","MidKent College","ME7 1FN","Maintained","<3","<3"
"11280","New College, Swindon","SN3 1AH","Maintained","<3","<3"
"11281","Chislehurst School for Girls","BR7 6HE","Maintained","3","<3"
"11282","Coopers School","BR7 5PS","Maintained","<3","<3"
"11284","Farringtons School","BR7 6LR","Independent","<3","<3"
"11286","Benenden School","TN17 4AA","Independent","12","<3"
"11287","Cranbrook School","TN17 3JD","Maintained","13","4"
"11289","Dartford Grammar School for Boys","DA1 2HW","Maintained","20","4"
"11290","Dartford Grammar School for Girls","DA1 2NT","Maintained","13","4"
"11296","Dover Grammar School for Girls","CT16 2PZ","Maintained","4","<3"
"11298","Duke of Yorks Royal Military School","CT15 5EQ","Maintained","<3","<3"
"11301","Queen Elizabeth's Grammar School, Kent","ME13 7BQ","Maintained","8","3"
"11304","St Francis Xavier VI Form College, London","SW12 8EN","Maintained","<3","<3"
"11305","The Folkestone School for Girls","CT20 3RB","Maintained","3","<3"
"11306","Harvey Grammar School","CT19 5JY","Maintained","4","<3"
"11308","Howard School","ME8 0BX","Maintained","<3","<3"
"11309","Rainham Mark Grammar School","ME8 7AJ","Maintained","7","<3"
"11310","Bethany School","TN17 1LB","Independent","<3","<3"
"11312","Gravesend Grammar School","DA12 2PR","Maintained","4","<3"
"11315","Blessed Hugh Faringdon Catholic School","RG30 3EP","Maintained","<3","<3"
"11321","Maidstone Grammar School","ME15 7BT","Maintained","9","<3"
"11322","Maidstone Grammar School for Girls","ME16 0SF","Maintained","6","<3"
"11323","Oakwood Park Grammar School","ME16 8AH","Maintained","5","3"
"11324","Invicta Grammar School","ME14 5DR","Maintained","14","<3"
"11329","Merthyr Tydfil College","CF48 1AR","Maintained","3","<3"
"11334","Newstead Wood School","BR6 9SA","Maintained","42","10"
"11336","The Harris Academy Orpington","BR5 4LG","Maintained","<3","<3"
"11337","St Olave's and St Saviour's Grammar School","BR6 9SH","Maintained","60","19"
"11344","Rochester Grammar School","ME1 3BY","Maintained","7","<3"
"11345","Sir Joseph Williamson's Mathematical School","ME1 3EL","Maintained","15","4"
"11346","Sir Roger Manwoods Grammar School","CT13 9JX","Maintained","6","<3"
"11347","Sevenoaks School","TN13 1HU","Independent","38","9"
"11350","Walthamstow Hall, Sevenoaks","TN13 3UL","Independent","4","<3"
"11356","Chislehurst and Sidcup Grammar School","DA15 9AG","Maintained","8","<3"
"11360","Borden Grammar School","ME10 4DB","Maintained","<3","<3"
"11362","Highsted Grammar School, Sittingbourne","ME10 4PT","Maintained","<3","<3"
"11364","Sutton Valence School","ME17 3HL","Independent","4","<3"
"11366","Homewood School & VI Form Centre Tenterden","TN30 6LT","Maintained","<3","<3"
"11369","The Judd School, Tonbridge","TN9 2PN","Maintained","39","12"
"11372","Tonbridge Grammar School","TN9 2JR","Maintained","21","8"
"11373","Tonbridge School","TN9 1JP","Independent","38","9"
"11374","Weald of Kent Grammar School","TN9 2JP","Maintained","12","<3"
"11376","Concord College","SY5 7PF","Independent","45","5"
"11377","Beechwood School","TN2 3QD","Independent","<3","<3"
"11379","Kent College, Tunbridge Wells","TN2 4AX","Independent","3","<3"
"11380","Tunbridge Wells Girls' Grammar School","TN4 9UJ","Maintained","12","<3"
"11382","The Skinners' School","TN4 9PG","Maintained","18","10"
"11383","Tunbridge Wells Grammar School For Boys","TN4 9XB","Maintained","8","<3"
"11385","Bexley Grammar School, Welling","DA16 2BL","Maintained","3","<3"
"11387","WG6 - Wilmington Grammar","DA2 7BB","Maintained","7","<3"
"11389","Cambridge Regional College","CB4 2QT","Maintained","4","<3"
"11393","Ashton Sixth Form College","OL6 9RL","Maintained","13","5"
"11399","Furness College","LA14 2PJ","Maintained","7","<3"
"11402","Blackburn College","BB2 1DL","Maintained","<3","<3"
"11408","St Mary's College, Blackburn","BB1 8DX","Maintained","<3","<3"
"11409","St Wilfrid's CofE Academy","BB2 2JR","Maintained","<3","<3"
"11410","Stonyhurst College","BB7 9PZ","Independent","4","<3"
"11415","Crickhowell High School","NP8 1AW","Maintained","4","<3"
"11416","The Blackpool Sixth Form College","FY3 7LR","Maintained","5","<3"
"11424","Bolton School Boys Division","BL1 4PA","Independent","10","<3"
"11425","Bolton School Girls' Division","BL1 4PB","Independent","6","<3"
"11427","Canon Slade Cof E School","BL2 3BP","Maintained","8","<3"
"11434","Bolton VI Form College","BL3 5BU","Maintained","<3","<3"
"11440","Hugh Baird College","L20 7EW","Maintained","<3","<3"
"11445","Burnley College","BB12 0AN","Maintained","6","<3"
"11447","Holy Cross Sixth Form College and University Centre","BL9 9BB","Maintained","19","4"
"11448","Bury Grammar School","BL9 0HN","Independent","7","<3"
"11450","Bury College","BL9 0BG","Maintained","<3","<3"
"11453","North Chadderton School","OL9 0BN","Maintained","<3","<3"
"11458","Clitheroe Royal Grammar School","BB7 2DJ","Maintained","17","8"
"11467","Rossall School","FY7 8JW","Independent","9","<3"
"11468","Glenthorne High School","SM3 9PS","Maintained","8","<3"
"11477","Kirkham Grammar School","PR4 2BH","Independent","5","<3"
"11482","Lancaster Girls Grammar School","LA1 1SF","Maintained","14","5"
"11484","Our Ladys Catholic College, Lancaster","LA1 2RX","Maintained","<3","<3"
"11485","Ripley St Thomas Church of England Academy","LA1 4RS","Maintained","4","<3"
"11486","Lancaster Royal Grammar School","LA1 3EF","Maintained","30","7"
"11491","CATS College Cambridge","CB4 1NQ","Independent","6","<3"
"11497","The Belvedere Academy","L8 3TF","Maintained","<3","<3"
"11498","The Blue Coat School, Liverpool","L15 9EE","Maintained","29","15"
"11501","Cardinal Heenan High School, Liverpool","L12 9HZ","Maintained","3","<3"
"11509","Twycross House School, Atherstone","CV9 3PL","Independent","<3","<3"
"11511","Formby High School","L37 3HW","Maintained","3","<3"
"11512","Gateacre Community Comprehensive School","L25 2RW","Maintained","<3","<3"
"11520","King David High School, Liverpool","L15 6WU","Maintained","4","<3"
"11532","Merchant Taylors' Girls' School Crosby","L23 5SP","Independent","<3","<3"
"11533","Merchant Taylors' Boys' School","L23 0QP","Independent","6","<3"
"11544","City of Liverpool College University Centre","L1 9DW","Maintained","<3","<3"
"11548","Archbishop Blanch C of E High School","L7 6HQ","Maintained","3","<3"
"11549","St Edward's College","L12 1LF","Maintained","16","3"
"11552","St Hildas C of E High School","L17 3AL","Maintained","3","<3"
"11554","St Margarets Church of England Academy","L17 6AB","Maintained","<3","<3"
"11555","St Marys College, Liverpool","L23 5TW","Independent","<3","<3"
"11573","Chetham's School of Music","M3 1SB","Independent","6","<3"
"11588","Loreto College, Manchester","M15 5PB","Maintained","36","12"
"11591","Manchester Grammar School","M13 0XT","Independent","51","7"
"11592","Manchester High School for Girls, Manchester","M14 6HS","Independent","15","<3"
"11598","Balerno High School","EH14 7AQ","Maintained","4","<3"
"11604","Parrs Wood High School, Manchester","M20 5PG","Maintained","<3","<3"
"11609","St Bede's College","M16 8HX","Independent","3","<3"
"11615","Stretford Grammar School","M32 8JB","Maintained","8","<3"
"11617","Urmston Grammar","M41 5UG","Maintained","7","<3"
"11620","Whalley Range 11-18 High School and Business and Enterprise College","M16 8GW","Maintained","<3","<3"
"11623","William Hulme's Grammar School Academy","M16 8PR","Maintained","4","<3"
"11624","Withington Girls' School","M14 6BL","Independent","16","4"
"11626","Xaverian College","M14 5RB","Maintained","17","<3"
"11629","Cardinal Langley High School, Manchester","M24 2GL","Maintained","<3","<3"
"11636","Nelson and Colne College","BB9 7YT","Maintained","7","<3"
"11638","The Blue Coat CofE School, Oldham","OL1 3SQ","Maintained","3","<3"
"11645","Oldham Hulme Grammar Schools","OL8 4BX","Independent","4","<3"
"11649","Ormskirk Academy","L39 2AT","Maintained","<3","<3"
"11650","Scarisbrick Hall School","L40 9RQ","Independent","<3","<3"
"11660","Cardinal Newman College, Preston","PR1 4HD","Maintained","42","6"
"11662","Hutton Church of England Grammar School","PR4 5SN","Maintained","3","<3"
"11676","Bacup and Rawtenstall Grammar School","BB4 7BJ","Maintained","8","3"
"11682","Salford City College, Pendleton Centre","M6 7FR","Maintained","3","<3"
"11683","New City College, Tower Hamlets College","E14 0AF","Maintained","5","<3"
"11688","Christ the King Catholic High School, Southport","PR8 4EX","Maintained","<3","<3"
"11689","King George V College","PR8 6LR","Maintained","<3","<3"
"11695","Cowley International College","WA10 6PN","Maintained","<3","<3"
"11698","Rainford High Technology College","WA11 8NY","Maintained","3","<3"
"11705","Stafford Grammar School","ST18 9AT","Independent","4","<3"
"11709","Priestley College","WA4 6RD","Maintained","6","<3"
"11718","St John Rigby RC Sixth Form College","WN5 0LJ","Maintained","5","<3"
"11722","Winstanley College","WN5 7XF","Maintained","44","7"
"11728","Ashby School","LE65 1DT","Maintained","5","<3"
"11731","Castle Rock School","LE67 4UW","Maintained","<3","<3"
"11732","The Hinckley School and Sixth Form Centre","LE10 1LE","Maintained","<3","<3"
"11735","The Beauchamp College","LE2 5TP","Maintained","15","4"
"11738","The City of Leicester College","LE5 6LN","Maintained","3","<3"
"11741","De Lisle College","LE11 4SQ","Maintained","<3","<3"
"11742","St Pauls Catholic Comprehensive School, Leicester","LE5 6HN","Maintained","<3","<3"
"11743","Gateway VI Form College","LE5 1GA","Maintained","<3","<3"
"11745","Leicester High School for Girls","LE2 2PP","Independent","<3","<3"
"11746","Ratcliffe College","LE7 4SG","Independent","<3","<3"
"11751","Loughborough Grammar School, Loughborough","LE11 2DU","Independent","16","<3"
"11752","Loughborough High School","LE11 2DU","Independent","10","<3"
"11756","Robert Smyth Academy (formerly Robert Smyth School)","LE16 7JG","Maintained","<3","<3"
"11760","Lutterworth College","LE17 4EW","Maintained","<3","<3"
"11761","Wigston College","LE18 2DS","Maintained","<3","<3"
"11762","Queen Elizabeth's Grammar, Alford - a Selective Academy","LN13 9HY","Maintained","4","<3"
"11765","The Boston Grammar School","PE21 6JY","Maintained","5","<3"
"11766","Boston High School","PE21 9PF","Maintained","<3","<3"
"11768","Bourne Grammar School","PE10 9JE","Maintained","19","6"
"11769","Beeslack Community High School","EH26 0QF","Maintained","<3","<3"
"11771","Ysgol Bro Teifi","SA44 4JL","Maintained","<3","<3"
"11775","The Queen Elizabeth's High School, Gainsborough","DN21 2ST","Maintained","9","<3"
"11777","Kesteven & Grantham Girls School","NG31 9AU","Maintained","7","<3"
"11778","Kings School, Grantham","NG31 6RP","Maintained","7","<3"
"11786","Queen Elizabeth's Grammar School, Lincs","LN9 5AD","Maintained","6","<3"
"11787","Caistor Grammar School, Market Rasen","LN7 6QJ","Maintained","8","<3"
"11790","Branston Community Academy, formerly Branston Community College","LN4 1LH","Maintained","<3","<3"
"11791","Lincoln Christ's Hospital School","LN2 4PN","Maintained","<3","<3"
"11794","St Ninians High School, Giffnock","G46 6UG","Maintained","<3","<3"
"11795","The King Edward VI Grammar School, Louth","LN11 9LL","Maintained","8","<3"
"11800","John Leggott Sixth Form College","DN17 1DS","Maintained","7","<3"
"11802","The Skegness Grammar School","PE25 2QS","Maintained","<3","<3"
"11803","Carre's Grammar School","NG34 7DD","Maintained","11","<3"
"11804","Kesteven and Sleaford High School","NG34 7RS","Maintained","<3","<3"
"11805","St George's Academy, Sleaford","NG34 7PS","Maintained","<3","<3"
"11807","Spalding Grammar School","PE11 2XH","Maintained","4","<3"
"11808","Spalding High School, Spalding","PE11 2PJ","Maintained","4","<3"
"11815","St Paul's School, London","SW13 9JT","Independent","69","22"
"11821","Lincoln Minster School","LN2 5RW","Independent","<3","<3"
"11822","Bishop Challoner Catholic School","E1 0LB","Maintained","<3","<3"
"11823","Central Foundation Girls School","E3 2AT","Maintained","4","<3"
"11824","Stepney All Saints School","E1 0RH","Maintained","<3","<3"
"11828","Mulberry School for Girls","E1 2JP","Maintained","3","<3"
"11830","Leyton VI Form College, London","E10 6EQ","Maintained","11","<3"
"11833","Wanstead High School, London E11","E11 2JZ","Maintained","3","<3"
"11836","George Green's School, Manchester Road, London","E14 3DW","Maintained","<3","<3"
"11845","Forest School, Snaresbrook","E17 3PY","Independent","13","4"
"11848","Sir George Monoux College","E17 5AA","Maintained","<3","<3"
"11852","Mulberry Academy Shoreditch","E2 6NW","Maintained","<3","<3"
"11854","Parmiter's School","WD25 0UU","Maintained","20","5"
"11857","The Coopers' Company and Coborn School, Upminster","RM14 3HS","Maintained","23","<3"
"11859","Highams Park School","E4 9PJ","Maintained","6","<3"
"11860","Chingford Foundation School","E4 7LT","Maintained","8","<3"
"11869","St Angela's Ursuline School","E7 8HU","Maintained","4","<3"
"11875","Cardinal Pole Roman Catholic School","E9 6LG","Maintained","6","<3"
"11881","Dame Alice Owen's School","EN6 2DU","Maintained","47","16"
"11882","Central Foundation Boys School, London EC2A","EC2A 4SH","Maintained","4","<3"
"11883","City of London School","EC4V 3AL","Independent","58","17"
"11884","City of London School for Girls","EC2Y 8BB","Independent","35","8"
"11892","Fortismere School, London N10","N10 1NE","Maintained","22","8"
"11895","Finchley Catholic High School","N12 8TA","Maintained","8","3"
"11897","St Michael's Catholic Grammar School","N12 7NJ","Maintained","25","3"
"11898","Woodhouse College, Finchley","N12 9EY","Maintained","81","18"
"11900","Ashmole Academy (formerly Ashmole School)","N14 5RJ","Maintained","15","7"
"11909","Woodside High School","N22 5QJ","Maintained","<3","<3"
"11913","Bishop Douglass School","N2 0SQ","Maintained","3","<3"
"11916","Winchmore School","N21 3HS","Maintained","4","<3"
"11918","St Annes Catholic High School for Girls","N13 5TY","Maintained","5","<3"
"11925","Highbury Grove/Islington Consortium","N5 2EQ","Maintained","<3","<3"
"11926","Highbury Fields School","N5 1AR","Maintained","<3","<3"
"11927","Channing School","N6 5HF","Independent","12","3"
"11928","Highgate School","N6 4AY","Independent","45","16"
"11929","St Aloysius RC College","N6 5LY","Maintained","<3","<3"
"11931","Highgate Wood School, London N8","N8 8RN","Maintained","10","<3"
"11935","The Latymer School","N9 9TN","Maintained","40","9"
"11937","Francis Holland Regent's Park","NW1 6XR","Independent","9","<3"
"11938","JFS","HA3 9TE","Maintained","18","5"
"11940","Regent High School, Camden","NW1 1RG","Maintained","3","<3"
"11941","Maria Fidelis Roman Catholic Convent School FCJ","NW1 1LY","Maintained","<3","<3"
"11944","St. Claudine's Catholic School for Girls","NW10 4EP","Maintained","<3","<3"
"11947","Henrietta Barnett School","NW11 7BN","Maintained","45","21"
"11948","King Alfred School, London","NW11 7HY","Independent","<3","<3"
"11949","Hampstead School, London NW2","NW2 3RT","Maintained","4","<3"
"11953","Purcell School","WD23 2TS","Independent","<3","<3"
"11954","Haverstock School","NW3 2BQ","Maintained","4","<3"
"11955","South Hampstead High School","NW3 5SS","Independent","19","6"
"11957","University College School","NW3 6XH","Independent","55","3"
"11958","Hasmonean High School (Girls)","NW7 2EU","Maintained","5","<3"
"11959","Hasmonean High School (Boys)","NW4 1NA","Maintained","5","3"
"11961","Hendon School","NW4 2HP","Maintained","<3","<3"
"11962","Acland Burghley School","NW5 1UJ","Maintained","<3","<3"
"11963","Camden School for Girls","NW5 2DB","Maintained","20","14"
"11967","Parliament Hill Sixth form","NW5 1RN","Maintained","<3","<3"
"11970","Queens Park Community School","NW6 7BQ","Maintained","8","3"
"11972","Copthall School","NW7 2EP","Maintained","<3","<3"
"11973","Mill Hill School, The Ridgeway, London","NW7 1QS","Independent","5","<3"
"11979","Kingsbury High School","NW9 9JR","Maintained","6","<3"
"11984","St Saviour's and St Olave's Church of England School","SE1 4AN","Maintained","<3","<3"
"11991","Colfes School","SE12 8AW","Independent","10","<3"
"11994","Sydenham High School","SE26 6BL","Independent","<3","<3"
"11998","Haberdashers' Aske's Hatcham College","SE14 5SF","Maintained","12","<3"
"12009","Plumstead Manor Sixth Form","SE18 1QF","Maintained","<3","<3"
"12019","Dulwich College","SE21 7LD","Independent","57","10"
"12021","Alleyn's School, Dulwich","SE22 8SU","Independent","24","9"
"12023","James Allens Girls School","SE22 8TE","Independent","24","10"
"12024","Forest Hill School","SE23 2XN","Maintained","8","3"
"12025","The Charter School North Dulwich","SE24 9JH","Maintained","19","3"
"12028","Sydenham School","SE26 4RD","Maintained","7","<3"
"12031","Blackheath High School","SE3 7AG","Independent","3","<3"
"12033","The John Roan School","SE3 7UD","Maintained","<3","<3"
"12040","Sacred Heart Catholic School","SE5 0RP","Maintained","<3","<3"
"12041","Wilson's School","SM6 9JW","Maintained","55","21"
"12046","St Dunstan's College","SE6 4TY","Independent","7","<3"
"12051","Eltham College","SE9 4QF","Independent","28","3"
"12053","Eltham Hill School","SE9 5EE","Maintained","<3","<3"
"12057","Francis Holland School","SW1W 8JA","Independent","3","<3"
"12058","The Grey Coat Hospital","SW1P 4GH","Maintained","8","<3"
"12059","Westminster City School, London SW1E","SW1E 5HJ","Maintained","3","<3"
"12060","Westminster School","SW1P 3PF","Independent","86","35"
"12067","Emanuel School","SW11 1HS","Independent","6","<3"
"12074","Ark Putney Academy","SW15 3DG","Maintained","<3","<3"
"12076","Putney High School","SW15 6BH","Independent","21","8"
"12079","Dunraven School, London","SW16 2QB","Maintained","7","<3"
"12083","Graveney School","SW17 9BU","Maintained","21","<3"
"12084","Burntwood School","SW17 0AQ","Maintained","3","<3"
"12089","Southfields Academy (formerly Southfields Community College)","SW18 5JU","Maintained","<3","<3"
"12092","King's College School","SW19 4TT","Independent","65","21"
"12095","Ricards Lodge High School, London SW19","SW19 7HB","Maintained","<3","<3"
"12096","Wimbledon College, London SW19","SW19 4NS","Maintained","8","3"
"12098","Wimbledon High School","SW19 4AB","Independent","20","<3"
"12102","St Martin in the Fields High School for Girls","SW2 3UP","Maintained","3","<3"
"12104","Streatham and Clapham High School","SW16 1AW","Independent","<3","<3"
"12107","Rutlish School, London SW20","SW20 9AD","Maintained","8","<3"
"12108","Ursuline High School","SW20 8HA","Maintained","6","<3"
"12110","The London Oratory School","SW6 1RX","Maintained","26","6"
"12118","Lady Margaret School","SW6 4UN","Maintained","6","3"
"12121","Lycee Francais Charles De Gaulle","SW7 2DG","Independent","26","<3"
"12122","Queen's Gate School","SW7 5LE","Independent","<3","<3"
"12131","Queen's College, London","W1G 8BT","Independent","5","<3"
"12142","Notting Hill & Ealing High School","W13 8AX","Independent","11","5"
"12144","The Cardinal Vaughan Memorial RC School","W14 8BZ","Maintained","16","5"
"12148","City of Westminster College","W2 1NB","Maintained","3","<3"
"12150","Ark Acton Academy","W3 8EY","Maintained","4","<3"
"12151","The Ellen Wilkinson School for Girls","W3 0HW","Maintained","<3","<3"
"12153","Gunnersbury Catholic School, Brentford","TW8 9LB","Maintained","7","<3"
"12154","Haberdashers' Girls' School, Elstree","WD6 3BT","Independent","25","8"
"12155","Twyford Church of England High School","W3 9PP","Maintained","24","6"
"12158","Chiswick School","W4 3UN","Maintained","4","<3"
"12165","St Benedicts School Ealing","W5 2ES","Independent","6","<3"
"12166","Sacred Heart High School, Hammersmith","W6 7DG","Maintained","4","<3"
"12169","The Godolphin and Latymer School","W6 0PG","Independent","26","4"
"12171","Latymer Upper School","W6 9LR","Independent","45","12"
"12172","St Paul's Girl's School","W6 7BS","Independent","34","18"
"12174","Drayton Manor High School, Hanwell, London","W7 1EU","Maintained","9","<3"
"12175","Holland Park School","W8 7AF","Maintained","9","4"
"12176","The Worthgate School Canterbury (CATS Colleges)","CT1 3LQ","Independent","5","<3"
"12179","St Georges R C School","W9 1RB","Maintained","4","<3"
"12181","Westminster Kingsway College, London","WC1X 8RA","Maintained","14","<3"
"12187","Ysgol Gyfun Cwm Rhymni","NP12 3JQ","Maintained","<3","<3"
"12194","St James Catholic High School","NW9 5PE","Maintained","<3","<3"
"12196","London Academy, Edgware","HA8 8DE","Maintained","17","<3"
"12197","North London Collegiate School","HA8 7RJ","Independent","35","10"
"12199","Mill Hill County High School","NW7 4LL","Maintained","13","<3"
"12203","Edmonton County School","EN1 1HQ","Maintained","<3","<3"
"12204","Enfield County School for Girls","EN2 6QG","Maintained","4","<3"
"12206","Enfield Grammar School","EN2 6LN","Maintained","<3","<3"
"12207","Kingsmead School Academy","EN1 1YQ","Maintained","3","<3"
"12208","St Ignatius College","EN1 4NP","Maintained","8","<3"
"12213","The Cardinal Wiseman School","UB6 9AW","Maintained","7","<3"
"12214","Greenford High School, Greenford","UB1 2GU","Maintained","8","3"
"12217","Hampton School","TW12 3HD","Independent","34","7"
"12218","Lady Eleanor Holles School","TW12 3HF","Independent","13","4"
"12224","Carmel College","WA10 3AG","Maintained","25","4"
"12225","Harrow School","HA1 3HP","Independent","39","7"
"12228","John Lyon School, Harrow","HA2 0HN","Independent","7","<3"
"12232","St Dominic's Sixth Form College","HA1 3HX","Maintained","33","3"
"12233","St Gregory's Roman Catholic Science College","HA3 0NB","Maintained","<3","<3"
"12236","St Mark's Catholic School","TW3 3EJ","Maintained","8","<3"
"12237","Cranford Community College, Hounslow","TW5 9PD","Maintained","9","4"
"12238","Rosedale College","UB3 2SE","Maintained","<3","<3"
"12242","Lampton School","TW3 4EP","Maintained","4","<3"
"12243","Swakeleys School for Girls","UB10 0EJ","Maintained","4","<3"
"12244","The Green School","TW7 5BB","Maintained","<3","<3"
"12245","Gumley House School","TW7 6XF","Maintained","<3","<3"
"12246","Isleworth and Syon School, Isleworth","TW7 5LJ","Maintained","3","<3"
"12250","Northolt High School","UB5 4HP","Maintained","<3","<3"
"12251","Merchant Taylors' School, Northwood","HA6 2HT","Independent","24","<3"
"12253","Northwood School","HA6 1QN","Maintained","3","<3"
"12254","St. Helen's School","HA6 3AS","Independent","11","<3"
"12259","Haydon School, Pinner","HA5 2LX","Maintained","4","<3"
"12261","Bishop Ramsey C of E School (formerly Voluntary Aided)","HA4 8EE","Maintained","6","<3"
"12262","Queensmead School","HA4 0LS","Maintained","<3","<3"
"12268","Stanmore College","HA7 4BQ","Maintained","<3","<3"
"12269","Wessex Tutors, Southampton","SO15 3EU","Independent","<3","<3"
"12271","St Pauls Catholic College, Sunbury-on-Thames","TW16 6JE","Maintained","4","<3"
"12277","Richmond upon Thames College","TW2 7SJ","Maintained","<3","<3"
"12281","Bishopshalt School","UB8 3RF","Maintained","6","<3"
"12282","Uxbridge High School Academy Trust","UB8 2PR","Maintained","<3","<3"
"12284","Vyners School","UB10 8AB","Maintained","<3","<3"
"12287","Alperton Community School, Wembley","HA0 4JE","Maintained","4","<3"
"12288","Preston Manor High School","HA9 8NA","Maintained","3","<3"
"12293","King Henry VIII Comprehensive School","NP7 6EP","Maintained","<3","<3"
